region,island,deployment_year,recovery_year,depth,lat,lon,unit,sample,count,species,family,genus,taxon_level
main,OAH,2010,2013,15,21.41212947,-157.7097973,2013_OAH_12_C,OAH-513,3,Percnon_abbreviatum,Percnidae,Percnon,species
main,OAH,2010,2013,15,21.41212947,-157.7097973,2013_OAH_12_C,OAH-501,3,Perinia_tumida,Epialtidae,Perinia,species
main,OAH,2010,2013,15,21.41212947,-157.7097973,2013_OAH_12_C,OAH_499,2,Pilumnus_acutifron,Pilumnidae,Pilumnus,species
main,OAH,2010,2013,15,21.41212947,-157.7097973,2013_OAH_12_C,OAH-503,1,Thalamitoides_quadridens,Portunidae,Thalamitoides,species
main,OAH,2010,2013,15,21.41212947,-157.7097973,2013_OAH_12_C,OAH-502,1,Xanthias_latifrons,Xanthidae,Xanthias,species
northwest,PHR,2010,2013,14,27.78543745,-175.8235427,2013_PHR_33_A,PHR-927,1,Chlorodiella_laevissima,Xanthidae,Chlorodiella,species
northwest,PHR,2010,2013,14,27.78543745,-175.8235427,2013_PHR_33_A,PHR-940,1,Exopalicus_maculatus,Palicidae,Exopalicus,species
northwest,PHR,2010,2013,14,27.78543745,-175.8235427,2013_PHR_33_A,PHR-928,2,Garthiella_aberrans,Xanthidae,Garthiella,species
northwest,PHR,2010,2013,14,27.78543745,-175.8235427,2013_PHR_33_A,PHR_939,3,Hyastenus_sp1050,Epialtidae,Hyastenus,morphospecies
northwest,PHR,2010,2013,14,27.78543745,-175.8235427,2013_PHR_33_A,PHR_926,2,Liomera_supernodosa,Xanthidae,Liomera,species
northwest,PHR,2010,2013,14,27.78543745,-175.8235427,2013_PHR_33_A,PHR-945,1,Perinia_tumida,Epialtidae,Perinia,species
northwest,PHR,2010,2013,14,27.78543745,-175.8235427,2013_PHR_33_A,PHR-946,1,Perinia_tumida,Epialtidae,Perinia,species
northwest,PHR,2010,2013,14,27.78543745,-175.8235427,2013_PHR_33_A,PHR_923,2,Pilumnus_nuttingi,Pilumnidae,Pilumnus,species
northwest,PHR,2010,2013,14,27.78543745,-175.8235427,2013_PHR_33_B,PHR-1031,1,Chlorodiella_laevissima,Xanthidae,Chlorodiella,species
northwest,PHR,2010,2013,14,27.78543745,-175.8235427,2013_PHR_33_B,PHR-1032,1,Chlorodiella_laevissima,Xanthidae,Chlorodiella,species
northwest,PHR,2010,2013,14,27.78543745,-175.8235427,2013_PHR_33_B,PHR-1035,4,Chlorodiella_laevissima,Xanthidae,Chlorodiella,species
northwest,PHR,2010,2013,14,27.78543745,-175.8235427,2013_PHR_33_B,PHR-1002,1,Daldorfia_dimorpha,Parthenopidae,Daldorfia,species
northwest,PHR,2010,2013,14,27.78543745,-175.8235427,2013_PHR_33_B,PHR-1034,1,Epiactaea_nodulosa,Xanthidae,Epiactaea,species
northwest,PHR,2010,2013,14,27.78543745,-175.8235427,2013_PHR_33_B,PHR-1033,1,Exopalicus_maculatus,Palicidae,Exopalicus,species
northwest,PHR,2010,2013,14,27.78543745,-175.8235427,2013_PHR_33_B,PHR_1029,2,Garthiella_aberrans,Xanthidae,Garthiella,species
northwest,PHR,2010,2013,14,27.78543745,-175.8235427,2013_PHR_33_B,PHR_1010,3,Hyastenus_sp1050,Epialtidae,Hyastenus,morphospecies
northwest,PHR,2010,2013,14,27.78543745,-175.8235427,2013_PHR_33_B,PHR-1050,1,Laleonectes_nipponensis,Portunidae,Laleonectes,species
northwest,PHR,2010,2013,14,27.78543745,-175.8235427,2013_PHR_33_B,PHR_1030,1,Paramedaeus_simplex,Xanthidae,Paramedaeus,species
northwest,PHR,2010,2013,14,27.78543745,-175.8235427,2013_PHR_33_B,PHR-1026,7,Perinia_tumida,Epialtidae,Perinia,species
northwest,PHR,2010,2013,14,27.78543745,-175.8235427,2013_PHR_33_B,PHR_1013,4,Pilumnus_nuttingi,Pilumnidae,Pilumnus,species
northwest,PHR,2010,2013,14,27.78543745,-175.8235427,2013_PHR_33_B,PHR_1012,1,Schizophroida_hilensis,Majidae,Schizophroida,species
northwest,PHR,2010,2013,14,27.78543745,-175.8235427,2013_PHR_33_B,PHR-1011,5,Schizophrys_aspera,Majidae,Schizophrys,species
northwest,PHR,2010,2013,14,27.78543745,-175.8235427,2013_PHR_33_C,PHR-1093,2,Chlorodiella_laevissima,Xanthidae,Chlorodiella,species
northwest,PHR,2010,2013,14,27.78543745,-175.8235427,2013_PHR_33_C,PHR-1094,3,Chlorodiella_laevissima,Xanthidae,Chlorodiella,species
northwest,PHR,2010,2013,14,27.78543745,-175.8235427,2013_PHR_33_C,PHR-1095,4,Chlorodiella_laevissima,Xanthidae,Chlorodiella,species
northwest,PHR,2010,2013,14,27.78543745,-175.8235427,2013_PHR_33_C,PHR-1096,1,Chlorodiella_laevissima,Xanthidae,Chlorodiella,species
northwest,PHR,2010,2013,14,27.78543745,-175.8235427,2013_PHR_33_C,PHR-1077,2,Laleonectes_nipponensis,Portunidae,Laleonectes,species
northwest,PHR,2010,2013,14,27.78543745,-175.8235427,2013_PHR_33_C,PHR-1068,3,Perinia_tumida,Epialtidae,Perinia,species
northwest,PHR,2010,2013,14,27.78543745,-175.8235427,2013_PHR_33_C,PHR_1092,3,Pilumnus_nuttingi,Pilumnidae,Pilumnus,species
northwest,PHR,2010,2013,14,27.78543745,-175.8235427,2013_PHR_33_C,PHR_1090,2,Pilumnus_oahuensis,Pilumnidae,Pilumnus,species
northwest,PHR,2010,2013,14,27.78543745,-175.8235427,2013_PHR_33_C,PHR_1091,3,Pilumnus_oahuensis,Pilumnidae,Pilumnus,species
northwest,PHR,2010,2013,14,27.78543745,-175.8235427,2013_PHR_33_C,PHR-1064,1,Polydectus_cupulifer,Xanthidae,Polydectus,species
northwest,PHR,2010,2013,14,27.78543745,-175.8235427,2013_PHR_33_C,PHR-1061,1,Tweedieia_laysani,Xanthidae,Tweedieia,species
northwest,PHR,2010,2013,14,27.78543745,-175.8235427,2013_PHR_33_C,PHR-1062,1,Tweedieia_laysani,Xanthidae,Tweedieia,species
northwest,PHR,2010,2013,14,27.785833,-175.780283,2013_PHR_R26_A,PHR-769,1,Actaeodes_hirsutissimus,Xanthidae,Actaeodes,species
northwest,PHR,2010,2013,14,27.785833,-175.780283,2013_PHR_R26_A,PHR-776,1,Carupa_tenuipes,Portunidae,Carupa,species
northwest,PHR,2010,2013,14,27.785833,-175.780283,2013_PHR_R26_A,PHR-781,1,Carupa_tenuipes,Portunidae,Carupa,species
northwest,PHR,2010,2013,14,27.785833,-175.780283,2013_PHR_R26_A,PHR-766,3,Chlorodiella_laevissima,Xanthidae,Chlorodiella,species
northwest,PHR,2010,2013,14,27.785833,-175.780283,2013_PHR_R26_A,PHR-767,2,Chlorodiella_laevissima,Xanthidae,Chlorodiella,species
northwest,PHR,2010,2013,14,27.785833,-175.780283,2013_PHR_R26_A,PHR-768,2,Chlorodiella_laevissima,Xanthidae,Chlorodiella,species
northwest,PHR,2010,2013,14,27.785833,-175.780283,2013_PHR_R26_A,PHR_759,1,Dynomene_hispida,Dynomenidae,Dynomene,species
northwest,PHR,2010,2013,14,27.785833,-175.780283,2013_PHR_R26_A,PHR_785,1,Grapsidae_sp785,Grapsidae,,
northwest,PHR,2010,2013,14,27.785833,-175.780283,2013_PHR_R26_A,PHR_746,1,Laleonectes_nipponensis,Portunidae,Laleonectes,species
northwest,PHR,2010,2013,14,27.785833,-175.780283,2013_PHR_R26_A,PHR_765,1,Liomera_supernodosa,Xanthidae,Liomera,species
northwest,PHR,2010,2013,14,27.785833,-175.780283,2013_PHR_R26_A,PHR-774,3,Lybia_edmondsoni,Xanthidae,Lybia,species
northwest,PHR,2010,2013,14,27.785833,-175.780283,2013_PHR_R26_A,PHR-778,4,Perinia_tumida,Epialtidae,Perinia,species
northwest,PHR,2010,2013,14,27.785833,-175.780283,2013_PHR_R26_A,PHR-780,2,Perinia_tumida,Epialtidae,Perinia,species
northwest,PHR,2010,2013,14,27.785833,-175.780283,2013_PHR_R26_A,PHR_775,3,Pilumnus_sp2018,Pilumnidae,Pilumnus,morphospecies
northwest,PHR,2010,2013,14,27.785833,-175.780283,2013_PHR_R26_B,PHR-988,1,Catoptrus_inaequalis,Portunidae,Catoptrus,species
northwest,PHR,2010,2013,14,27.785833,-175.780283,2013_PHR_R26_B,PHR-1023,14,Chlorodiella_laevissima,Xanthidae,Chlorodiella,species
northwest,PHR,2010,2013,14,27.785833,-175.780283,2013_PHR_R26_B,PHR-1024,1,Chlorodiella_laevissima,Xanthidae,Chlorodiella,species
northwest,PHR,2010,2013,14,27.785833,-175.780283,2013_PHR_R26_B,PHR-1025,2,Chlorodiella_laevissima,Xanthidae,Chlorodiella,species
northwest,PHR,2010,2013,14,27.785833,-175.780283,2013_PHR_R26_B,PHR_992,2,Dynomene_hispida,Dynomenidae,Dynomene,species
northwest,PHR,2010,2013,14,27.785833,-175.780283,2013_PHR_R26_B,PHR-989,2,Garthiella_aberrans,Xanthidae,Garthiella,species
northwest,PHR,2010,2013,14,27.785833,-175.780283,2013_PHR_R26_B,PHR-998,1,Percnon_abbreviatum,Percnidae,Percnon,species
northwest,PHR,2010,2013,14,27.785833,-175.780283,2013_PHR_R26_B,PHR-1017,4,Perinia_tumida,Epialtidae,Perinia,species
northwest,PHR,2010,2013,14,27.785833,-175.780283,2013_PHR_R26_B,PHR-1018,2,Perinia_tumida,Epialtidae,Perinia,species
northwest,PHR,2010,2013,14,27.785833,-175.780283,2013_PHR_R26_B,PHR-999,5,Perinia_tumida,Epialtidae,Perinia,species
northwest,PHR,2010,2013,14,27.785833,-175.780283,2013_PHR_R26_B,PHR_990,2,Pilumnus_oahuensis,Pilumnidae,Pilumnus,species
northwest,PHR,2010,2013,14,27.785833,-175.780283,2013_PHR_R26_B,PHR_994,2,Platypodia_semigranosa,Xanthidae,Platypodia,species
northwest,PHR,2010,2013,14,27.785833,-175.780283,2013_PHR_R26_B,PHR-997,1,Thalamitoides_quadridens,Portunidae,Thalamitoides,species
northwest,PHR,2010,2013,14,27.785833,-175.780283,2013_PHR_R26_C,PHR-868,2,Carupa_tenuipes,Portunidae,Carupa,species
northwest,PHR,2010,2013,14,27.785833,-175.780283,2013_PHR_R26_C,PHR-903,2,Chlorodiella_laevissima,Xanthidae,Chlorodiella,species
northwest,PHR,2010,2013,14,27.785833,-175.780283,2013_PHR_R26_C,PHR-904,3,Chlorodiella_laevissima,Xanthidae,Chlorodiella,species
northwest,PHR,2010,2013,14,27.785833,-175.780283,2013_PHR_R26_C,PHR-866,1,Daldorfia_dimorpha,Parthenopidae,Daldorfia,species
northwest,PHR,2010,2013,14,27.785833,-175.780283,2013_PHR_R26_C,PHR-881,1,Exopalicus_maculatus,Palicidae,Exopalicus,species
northwest,PHR,2010,2013,14,27.785833,-175.780283,2013_PHR_R26_C,PHR_913e,1,Garthiella_aberrans,Xanthidae,Garthiella,species
northwest,PHR,2010,2013,14,27.785833,-175.780283,2013_PHR_R26_C,PHR_913f,1,Garthiella_aberrans,Xanthidae,Garthiella,species
northwest,PHR,2010,2013,14,27.785833,-175.780283,2013_PHR_R26_C,PHR_913h,1,Garthiella_aberrans,Xanthidae,Garthiella,species
northwest,PHR,2010,2013,14,27.785833,-175.780283,2013_PHR_R26_C,PHR_913i,1,Garthiella_aberrans,Xanthidae,Garthiella,species
northwest,PHR,2010,2013,14,27.785833,-175.780283,2013_PHR_R26_C,PHR_918,3,Garthiella_aberrans,Xanthidae,Garthiella,species
northwest,PHR,2010,2013,14,27.785833,-175.780283,2013_PHR_R26_C,PHR-913a,1,Garthiella_aberrans,Xanthidae,Garthiella,species
northwest,PHR,2010,2013,14,27.785833,-175.780283,2013_PHR_R26_C,PHR-913b,1,Garthiella_aberrans,Xanthidae,Garthiella,species
northwest,PHR,2010,2013,14,27.785833,-175.780283,2013_PHR_R26_C,PHR-913c,1,Garthiella_aberrans,Xanthidae,Garthiella,species
northwest,PHR,2010,2013,14,27.785833,-175.780283,2013_PHR_R26_C,PHR-913d,1,Garthiella_aberrans,Xanthidae,Garthiella,species
northwest,PHR,2010,2013,14,27.785833,-175.780283,2013_PHR_R26_C,PHR-913g,1,Garthiella_aberrans,Xanthidae,Garthiella,species
northwest,PHR,2010,2013,14,27.785833,-175.780283,2013_PHR_R26_C,PHR-913j,1,Garthiella_aberrans,Xanthidae,Garthiella,species
northwest,PHR,2010,2013,14,27.785833,-175.780283,2013_PHR_R26_C,PHR-913k,1,Garthiella_aberrans,Xanthidae,Garthiella,species
northwest,PHR,2010,2013,14,27.785833,-175.780283,2013_PHR_R26_C,PHR_914,4,Hyastenus_sp1050,Epialtidae,Hyastenus,morphospecies
northwest,PHR,2010,2013,14,27.785833,-175.780283,2013_PHR_R26_C,PHR-745,3,Laleonectes_nipponensis,Portunidae,Laleonectes,species
northwest,PHR,2010,2013,14,27.785833,-175.780283,2013_PHR_R26_C,PHR_875,1,Liomera_supernodosa,Xanthidae,Liomera,species
northwest,PHR,2010,2013,14,27.785833,-175.780283,2013_PHR_R26_C,PHR-863,3,Lybia_edmondsoni,Xanthidae,Lybia,species
northwest,PHR,2010,2013,14,27.785833,-175.780283,2013_PHR_R26_C,PHR_912,2,Menaethius_monocerus,Epialtidae,Menaethius,species
northwest,PHR,2010,2013,14,27.785833,-175.780283,2013_PHR_R26_C,PHR_864,1,Paramedaeus_simplex,Xanthidae,Paramedaeus,species
northwest,PHR,2010,2013,14,27.785833,-175.780283,2013_PHR_R26_C,PHR_917,4,Paramedaeus_simplex,Xanthidae,Paramedaeus,species
northwest,PHR,2010,2013,14,27.785833,-175.780283,2013_PHR_R26_C,PHR-1257,1,Perinia_tumida,Epialtidae,Perinia,species
northwest,PHR,2010,2013,14,27.785833,-175.780283,2013_PHR_R26_C,PHR-911,10,Perinia_tumida,Epialtidae,Perinia,species
northwest,PHR,2010,2013,14,27.785833,-175.780283,2013_PHR_R26_C,PHR-915,2,Tweedieia_laysani,Xanthidae,Tweedieia,species
northwest,PHR,2010,2013,15,27.753133,-175.948767,2013_PHR_R42_A,PHR-820,2,Carupa_tenuipes,Portunidae,Carupa,species
northwest,PHR,2010,2013,15,27.753133,-175.948767,2013_PHR_R42_A,PHR-835,2,Chlorodiella_laevissima,Xanthidae,Chlorodiella,species
northwest,PHR,2010,2013,15,27.753133,-175.948767,2013_PHR_R42_A,PHR-836,2,Chlorodiella_laevissima,Xanthidae,Chlorodiella,species
northwest,PHR,2010,2013,15,27.753133,-175.948767,2013_PHR_R42_A,PHR_838,1,Dynomene_hispida,Dynomenidae,Dynomene,species
northwest,PHR,2010,2013,15,27.753133,-175.948767,2013_PHR_R42_A,PHR-828,1,Garthiella_aberrans,Xanthidae,Garthiella,species
northwest,PHR,2010,2013,15,27.753133,-175.948767,2013_PHR_R42_A,PHR-860,1,Garthiella_aberrans,Xanthidae,Garthiella,species
northwest,PHR,2010,2013,15,27.753133,-175.948767,2013_PHR_R42_A,PHR-827,2,Lophozozymus_pulchellus,Xanthidae,Lophozozymus,species
northwest,PHR,2010,2013,15,27.753133,-175.948767,2013_PHR_R42_A,PHR-809,1,Lybia_edmondsoni,Xanthidae,Lybia,species
northwest,PHR,2010,2013,15,27.753133,-175.948767,2013_PHR_R42_A,PHR-822,1,Nucia_speciosa,Leucosiidae,Nucia,species
northwest,PHR,2010,2013,15,27.753133,-175.948767,2013_PHR_R42_A,PHR_806,1,Paramedaeus_simplex,Xanthidae,Paramedaeus,species
northwest,PHR,2010,2013,15,27.753133,-175.948767,2013_PHR_R42_A,PHR-810,2,Perinia_tumida,Epialtidae,Perinia,species
northwest,PHR,2010,2013,15,27.753133,-175.948767,2013_PHR_R42_A,PHR_834,3,Pilumnus_acutifron,Pilumnidae,Pilumnus,species
northwest,PHR,2010,2013,15,27.753133,-175.948767,2013_PHR_R42_A,PHR_833,2,Pilumnus_nuttingi,Pilumnidae,Pilumnus,species
northwest,PHR,2010,2013,15,27.753133,-175.948767,2013_PHR_R42_A,PHR_840,1,Soliella_flava,Xanthidae,Soliella,species
northwest,FFS,2013,2016,14,23.6369,-166.18527,2016_FFS_40_A,FFS_1144,1,Carupa_tenuipes,Portunidae,Carupa,species
northwest,FFS,2013,2016,14,23.6369,-166.18527,2016_FFS_40_A,FFS_1131,1,Cryptodromiopsis_tridens,Dromiidae,Cryptodromiopsis,species
northwest,FFS,2013,2016,14,23.6369,-166.18527,2016_FFS_40_A,FFS_1136,1,Dynomene_hispida,Dynomenidae,Dynomene,species
northwest,FFS,2013,2016,14,23.6369,-166.18527,2016_FFS_40_A,FFS_1161,1,Gaillardiellus_superciliaris,Xanthidae,Gaillardiellus,species
northwest,FFS,2013,2016,14,23.6369,-166.18527,2016_FFS_40_A,FFS_1147,1,Gonioinfradens_paucidentatus,Portunidae,Gonioinfradens,species
northwest,FFS,2013,2016,14,23.6369,-166.18527,2016_FFS_40_A,FFS_1137,1,Paramedaeus_simplex,Xanthidae,Paramedaeus,species
northwest,FFS,2013,2016,14,23.6369,-166.18527,2016_FFS_40_A,FFS_1148,1,Paramedaeus_simplex,Xanthidae,Paramedaeus,species
northwest,FFS,2013,2016,14,23.6369,-166.18527,2016_FFS_40_A,FFS_1129,2,Percnon_abbreviatum,Percnidae,Percnon,species
northwest,FFS,2013,2016,14,23.6369,-166.18527,2016_FFS_40_A,FFS_1139,2,Soliella_flava,Xanthidae,Soliella,species
northwest,FFS,2013,2016,14,23.6369,-166.18527,2016_FFS_40_A,FFS_1160,1,Soliella_flava,Xanthidae,Soliella,species
northwest,FFS,2013,2016,14,23.6369,-166.18527,2016_FFS_40_A,FFS_1145,1,Thalamita_picta,Portunidae,Thalamita,species
northwest,FFS,2013,2016,14,23.6369,-166.18527,2016_FFS_40_A,FFS_1151,1,Trapezia_intermedia,Trapeziidae,Trapezia,species
northwest,FFS,2013,2016,14,23.6369,-166.18527,2016_FFS_40_B,FFS_1225,1,Actaeomorpha_erosa,Aethridae,Actaeomorpha,species
northwest,FFS,2013,2016,14,23.6369,-166.18527,2016_FFS_40_B,FFS_1216,1,Cryptodromiopsis_tridens,Dromiidae,Cryptodromiopsis,species
northwest,FFS,2013,2016,14,23.6369,-166.18527,2016_FFS_40_B,FFS_1215,2,Dynomene_hispida,Dynomenidae,Dynomene,species
northwest,FFS,2013,2016,14,23.6369,-166.18527,2016_FFS_40_B,FFS_1214,1,Epiactaea_nodulosa,Xanthidae,Epiactaea,species
northwest,FFS,2013,2016,14,23.6369,-166.18527,2016_FFS_40_B,FFS_1217,4,Percnon_abbreviatum,Percnidae,Percnon,species
northwest,FFS,2013,2016,14,23.6369,-166.18527,2016_FFS_40_C,FFS_1254,1,Carupa_tenuipes,Portunidae,Carupa,species
northwest,FFS,2013,2016,14,23.6369,-166.18527,2016_FFS_40_C,FFS_1256,1,Cryptochiridae_sp1256,Cryptochiridae,,morphospecies
northwest,FFS,2013,2016,14,23.6369,-166.18527,2016_FFS_40_C,FFS_1252,2,Epiactaea_nodulosa,Xanthidae,Epiactaea,species
northwest,FFS,2013,2016,14,23.6369,-166.18527,2016_FFS_40_C,FFS_1253,1,Percnon_abbreviatum,Percnidae,Percnon,species
northwest,FFS,2013,2016,14,23.6369,-166.18527,2016_FFS_40_C,FFS_1255,2,Perinia_tumida,Epialtidae,Perinia,species
northwest,FFS,2013,2016,14,23.6369,-166.18527,2016_FFS_40_C,FFS_1258,1,Pilumnus_acutifron,Pilumnidae,Pilumnus,species
northwest,FFS,2013,2016,14,23.6369,-166.18527,2016_FFS_40_C,FFS_1257,1,Schizophrys_aspera,Majidae,Schizophrys,species
northwest,FFS,2013,2016,14,23.6369,-166.18527,2016_FFS_40_C,FFS_1260,1,Soliella_flava,Xanthidae,Soliella,species
northwest,FFS,2013,2016,14,23.6369,-166.18527,2016_FFS_40_C,FFS_1259,1,Trapezia_intermedia,Trapeziidae,Trapezia,species
northwest,FFS,2013,2016,14,23.7924,-166.2538,2016_FFS_41_A,FFS_1343,1,Chlorodiella_sp2,Xanthidae,Chlorodiella,morphospecies
northwest,FFS,2013,2016,14,23.7924,-166.2538,2016_FFS_41_A,FFS_1344,1,Chlorodiella_sp2,Xanthidae,Chlorodiella,morphospecies
northwest,FFS,2013,2016,14,23.7924,-166.2538,2016_FFS_41_A,FFS_1346,2,Percnon_abbreviatum,Percnidae,Percnon,species
northwest,FFS,2013,2016,14,23.7924,-166.2538,2016_FFS_41_A,FFS_1345,1,Perinia_tumida,Epialtidae,Perinia,species
northwest,FFS,2013,2016,14,23.7924,-166.2538,2016_FFS_41_B,FFS_1384,3,Chlorodiella_sp2,Xanthidae,Chlorodiella,morphospecies
northwest,FFS,2013,2016,14,23.7924,-166.2538,2016_FFS_41_B,FFS_1382,1,Cyclodius_nitidus,Xanthidae,Cyclodius,species
northwest,FFS,2013,2016,14,23.7924,-166.2538,2016_FFS_41_B,FFS_1381,1,Medaeus_ornatus,Xanthidae,Medaeus,species
northwest,FFS,2013,2016,14,23.7924,-166.2538,2016_FFS_41_B,FFS_1385,1,Nucia_speciosa,Leucosiidae,Nucia,species
northwest,FFS,2013,2016,14,23.7924,-166.2538,2016_FFS_41_B,FFS_1377,3,Perinia_tumida,Epialtidae,Perinia,species
northwest,FFS,2013,2016,14,23.7924,-166.2538,2016_FFS_41_B,FFS_1379,1,Schizophrys_aspera,Majidae,Schizophrys,species
northwest,FFS,2013,2016,14,23.7924,-166.2538,2016_FFS_41_B,FFS_1378,1,Thalamitoides_quadridens,Portunidae,Thalamitoides,species
northwest,FFS,2013,2016,14,23.7924,-166.2538,2016_FFS_41_B,FFS_1383,1,Tweedieia_laysani,Xanthidae,Tweedieia,species
northwest,FFS,2013,2016,14,23.7924,-166.2538,2016_FFS_41_C,FFS_1427,1,Juxtaxanthias_intonsus,Xanthidae,Juxtaxanthias,species
northwest,FFS,2013,2016,14,23.7924,-166.2538,2016_FFS_41_C,FFS_1426,2,Percnon_abbreviatum,Percnidae,Percnon,species
northwest,FFS,2013,2016,14,23.7924,-166.2538,2016_FFS_41_C,FFS_1423,1,Perinia_tumida,Epialtidae,Perinia,species
northwest,FFS,2013,2016,17,23.83517,-166.11679,2016_FFS_44_A,FFS_1470,1,Daldorfia_dimorpha,Parthenopidae,Daldorfia,species
northwest,FFS,2013,2016,17,23.83517,-166.11679,2016_FFS_44_A,FFS_1465,1,Epiactaea_nodulosa,Xanthidae,Epiactaea,species
northwest,FFS,2013,2016,17,23.83517,-166.11679,2016_FFS_44_A,FFS_1468,1,Exopalicus_maculatus,Palicidae,Exopalicus,species
northwest,FFS,2013,2016,17,23.83517,-166.11679,2016_FFS_44_A,FFS_1466,2,Garthiella_aberrans,Xanthidae,Garthiella,species
northwest,FFS,2013,2016,17,23.83517,-166.11679,2016_FFS_44_A,FFS_1472,1,Medaeus_elegans,Xanthidae,Medaeus,species
northwest,FFS,2013,2016,17,23.83517,-166.11679,2016_FFS_44_A,FFS_1467,1,Perinia_tumida,Epialtidae,Perinia,species
northwest,FFS,2013,2016,17,23.83517,-166.11679,2016_FFS_44_A,FFS_1471,2,Pilumnus_oahuensis,Pilumnidae,Pilumnus,species
northwest,FFS,2013,2016,17,23.83517,-166.11679,2016_FFS_44_A,FFS_1469,1,Pilumnus_taeniola,Pilumnidae,Pilumnus,species
northwest,FFS,2013,2016,17,23.83517,-166.11679,2016_FFS_44_A,FFS_1473,1,Xanthias_latifrons,Xanthidae,Xanthias,species
main,HAW,2013,2016,13,20.26824,-155.86038,2016_HAW_41_A,HAW_1435,1,Chlorodiella_laevissima,Xanthidae,Chlorodiella,species
main,HAW,2013,2016,13,20.26824,-155.86038,2016_HAW_41_A,HAW_1431,1,Dynomene_hispida,Dynomenidae,Dynomene,species
main,HAW,2013,2016,13,20.26824,-155.86038,2016_HAW_41_A,HAW_1436,1,Percnon_abbreviatum,Percnidae,Percnon,species
main,HAW,2013,2016,13,20.26824,-155.86038,2016_HAW_41_A,HAW_1434,2,Perinia_tumida,Epialtidae,Perinia,species
main,HAW,2013,2016,13,20.26824,-155.86038,2016_HAW_41_A,HAW_1432,2,Pilumnus_nuttingi,Pilumnidae,Pilumnus,species
main,HAW,2013,2016,13,20.26824,-155.86038,2016_HAW_41_A,HAW_1433,1,Trapezia_intermedia,Trapeziidae,Trapezia,species
main,HAW,2013,2016,13,20.26824,-155.86038,2016_HAW_41_A,HAW_1430,2,Xanthias_latifrons,Xanthidae,Xanthias,species
main,HAW,2013,2016,13,20.26824,-155.86038,2016_HAW_41_B,HAW_1443,1,Aethra_edentata,Aethridae,Aethra,species
main,HAW,2013,2016,13,20.26824,-155.86038,2016_HAW_41_B,HAW_1444,1,Daldorfia_dimorpha,Parthenopidae,Daldorfia,species
main,HAW,2013,2016,13,20.26824,-155.86038,2016_HAW_41_B,HAW_1450,1,Exopalicus_maculatus,Palicidae,Exopalicus,species
main,HAW,2013,2016,13,20.26824,-155.86038,2016_HAW_41_B,HAW_1447,1,Medaeus_ornatus,Xanthidae,Medaeus,species
main,HAW,2013,2016,13,20.26824,-155.86038,2016_HAW_41_B,HAW_1445,1,Pilumnus_nuttingi,Pilumnidae,Pilumnus,species
main,HAW,2013,2016,13,20.26824,-155.86038,2016_HAW_41_B,HAW_1448,2,Pseudoliomera_variolosa,Xanthidae,Pseudoliomera,species
main,HAW,2013,2016,13,20.26824,-155.86038,2016_HAW_41_B,HAW_1446,3,Schizophroida_hilensis,Majidae,Schizophroida,species
main,HAW,2013,2016,13,20.26824,-155.86038,2016_HAW_41_B,HAW_1449,1,Tweedieia_laysani,Xanthidae,Tweedieia,species
main,HAW,2013,2016,13,20.26824,-155.86038,2016_HAW_41_B,HAW_1451,8,Xanthidae_sp1076,Xanthidae,,morphospecies
main,HAW,2013,2016,15,19.24436,-155.90028,2016_HAW_43_A,HAW_1268,1,Carupa_tenuipes,Portunidae,Carupa,species
main,HAW,2013,2016,15,19.24436,-155.90028,2016_HAW_43_A,HAW_1264,1,Liocarpilodes_integerrimus,Xanthidae,Liocarpilodes,species
main,HAW,2013,2016,15,19.24436,-155.90028,2016_HAW_43_A,HAW_1267,4,Pilumnus_nuttingi,Pilumnidae,Pilumnus,species
main,HAW,2013,2016,15,19.24436,-155.90028,2016_HAW_43_A,HAW_1261,1,Thalamitoides_quadridens,Portunidae,Thalamitoides,species
main,HAW,2013,2016,15,19.24436,-155.90028,2016_HAW_43_A,HAW_1270,1,Xanthias_latifrons,Xanthidae,Xanthias,species
main,HAW,2013,2016,15,19.24436,-155.90028,2016_HAW_43_B,HAW_1294,1,Carupa_tenuipes,Portunidae,Carupa,species
main,HAW,2013,2016,15,19.24436,-155.90028,2016_HAW_43_B,HAW_1296,1,Chlorodiella_laevissima,Xanthidae,Chlorodiella,species
main,HAW,2013,2016,15,19.24436,-155.90028,2016_HAW_43_B,HAW_1295,1,Liomera_medipacifica,Xanthidae,Liomera,species
main,HAW,2013,2016,15,19.24436,-155.90028,2016_HAW_43_C,HAW_1344,3,Carupa_tenuipes,Portunidae,Carupa,species
main,HAW,2013,2016,15,19.24436,-155.90028,2016_HAW_43_C,HAW_1343,1,Chlorodiella_laevissima,Xanthidae,Chlorodiella,species
main,HAW,2013,2016,15,19.24436,-155.90028,2016_HAW_43_C,HAW_1345,1,Palmyria_palmyrensis,Domeciidae,Palmyria,species
main,HAW,2013,2016,12,19.48638,-154.81766,2016_HAW_46_A,HAW_1119,2,Carupa_tenuipes,Portunidae,Carupa,species
main,HAW,2013,2016,12,19.48638,-154.81766,2016_HAW_46_A,HAW_1122,2,Chlorodiella_laevissima,Xanthidae,Chlorodiella,species
main,HAW,2013,2016,12,19.48638,-154.81766,2016_HAW_46_A,HAW_1123,3,Dynomene_hispida,Dynomenidae,Dynomene,species
